IdPeriod,MatchDate,MatchTime,Time,Match,Player1name,Player1team,Player2name,Player2team,EventName,BodyPart,Behaviour,DuelType,DuelBrutality,DuelInitiative,DuelWinner,LocationX,LocationY,LocationZ,TargetX,TargetY,TargetZ,HitsPost,Blocked,PhaseType,PhaseStartTime,PhaseEndTime,PhaseSubType,StartOfPlay,BreakThroughBall,AssistType,BallCurve,TechnicalCharacteristics,FoulReason,GKHeightOfIntervention,DuelOutcome,ScoreHomeTeam,ScoreAwayTeam,RedCardsHomeTeam,RedCardsAwayTeam,AttackingDirection
1,2015/08/17,20:00:00.000000,2554.5,Liverpool v Bournemouth,Gradel Max-Alain,Bournemouth,,,Reception,Right foot,,,,,,634,1266,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,-1
1,2015/08/17,20:00:00.000000,2555.4,Liverpool v Bournemouth,Gradel Max-Alain,Bournemouth,,,Running with ball,Right foot,,,,,,220,1224,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,-1
1,2015/08/17,20:00:00.000000,2556.4,Liverpool v Bournemouth,Gradel Max-Alain,Bournemouth,,,Running with ball,Right foot,,,,,,-553,1308,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,-1
1,2015/08/17,20:00:00.000000,2557.1,Liverpool v Bournemouth,Gradel Max-Alain,Bournemouth,,,Pass,Right foot,,,,,,-1109,1337,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,-1
1,2015/08/17,20:00:00.000000,2559.4,Liverpool v Bournemouth,Gomez Joe,Liverpool,Wilson Callum,Bournemouth,Pass,Right foot,,Ground 50 / 50,N,,Wilson Callum,-1583,-214,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2560.2,Liverpool v Bournemouth,Henderson Jordan,Liverpool,,,Pass,Right foot,,,,,,-1595,258,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2560.5,Liverpool v Bournemouth,Gomez Joe,Liverpool,,,Pass,Right foot,,,,,,-1426,277,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2561.1,Liverpool v Bournemouth,Henderson Jordan,Liverpool,,,Reception,Right foot,,,,,,-1427,410,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2562.1,Liverpool v Bournemouth,Henderson Jordan,Liverpool,,,Running with ball,Right foot,,,,,,-1166,632,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2563,Liverpool v Bournemouth,Henderson Jordan,Liverpool,Gradel Max-Alain,Bournemouth,Running with ball,Right foot,,One v One,N,Henderson Jordan,Henderson Jordan,-796,745,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,Successful,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2563.7,Liverpool v Bournemouth,Henderson Jordan,Liverpool,,,Running with ball,Right foot,,,,,,-418,652,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2565.1,Liverpool v Bournemouth,Henderson Jordan,Liverpool,,,Pass,Right foot,,,,,,63,546,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2567.7,Liverpool v Bournemouth,Ibe Jordan,Liverpool,,,Reception,Chest,,,,,,1633,-3249,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2569.2,Liverpool v Bournemouth,Ibe Jordan,Liverpool,,,Running with ball,Right foot,,,,,,1414,-3127,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2571,Liverpool v Bournemouth,Ibe Jordan,Liverpool,,,Running with ball,Right foot,,,,,,1379,-2973,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2572.3,Liverpool v Bournemouth,Ibe Jordan,Liverpool,,,Pass,Right foot,,,,,,1138,-2972,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2573.4,Liverpool v Bournemouth,Gomez Joe,Liverpool,,,Reception,Right foot,,,,,,232,-2481,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2574.7,Liverpool v Bournemouth,Gomez Joe,Liverpool,,,Running with ball,Right foot,,,,,,154,-2346,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2575.6,Liverpool v Bournemouth,Gomez Joe,Liverpool,,,Pass,Right foot,,,,,,130,-2263,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2577.6,Liverpool v Bournemouth,Skrtel Martin,Liverpool,,,Reception,Right foot,,,,,,-158,1393,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2578.4,Liverpool v Bournemouth,Skrtel Martin,Liverpool,,,Pass,Right foot,,,,,,-209,1356,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2579.9,Liverpool v Bournemouth,Clyne Nathaniel,Liverpool,,,Reception,Right foot,,,,,,1299,3008,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2580.7,Liverpool v Bournemouth,Clyne Nathaniel,Liverpool,,,Pass,Right foot,,,,,,1301,2866,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2581.6,Liverpool v Bournemouth,Lallana Adam,Liverpool,,,Pass,Right foot,,,,,,1409,2122,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2582.4,Liverpool v Bournemouth,Clyne Nathaniel,Liverpool,,,Reception,Right foot,,,,,,899,2670,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2583.6,Liverpool v Bournemouth,Clyne Nathaniel,Liverpool,,,Pass,Right foot,,,,,,803,2470,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2584.9,Liverpool v Bournemouth,Skrtel Martin,Liverpool,,,Reception,Right foot,,,,,,-434,1089,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2585.5,Liverpool v Bournemouth,Skrtel Martin,Liverpool,,,Running with ball,Right foot,,,,,,-434,1089,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2586.2,Liverpool v Bournemouth,Skrtel Martin,Liverpool,,,Running with ball,Right foot,,,,,,-274,1102,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2588.2,Liverpool v Bournemouth,Skrtel Martin,Liverpool,,,Pass,Right foot,,,,,,176,1237,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2590.5,Liverpool v Bournemouth,Benteke Christian,Liverpool,Cook Steve,Bournemouth,Pass,Header,Jumping,Air 50 / 50,N,,Benteke Christian,3901,887,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2592.3,Liverpool v Bournemouth,Coutinho Philippe,Liverpool,,,Reception,Right foot,,,,,,3407,1412,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2593.1,Liverpool v Bournemouth,Coutinho Philippe,Liverpool,,,Running with ball,Right foot,,,,,,3554,1699,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2594.1,Liverpool v Bournemouth,Coutinho Philippe,Liverpool,,,Running with ball,Right foot,,,,,,3555,1740,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2595,Liverpool v Bournemouth,Coutinho Philippe,Liverpool,,,Running with ball,Right foot,,,,,,3315,1516,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2595.6,Liverpool v Bournemouth,Coutinho Philippe,Liverpool,,,Shot not on target,Left foot,,,,,,3198,1320,0,5050,-475,125,False,True,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2595.8,Liverpool v Bournemouth,Surman Andrew,Bournemouth,,,Block,Header,,,,,,3422,1057,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,-1
1,2015/08/17,20:00:00.000000,2598.9,Liverpool v Bournemouth,Clyne Nathaniel,Liverpool,,,Pass,Right foot,,,,,,3214,2342,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2600.5,Liverpool v Bournemouth,Coutinho Philippe,Liverpool,,,Pass,Right foot,,,,,,2984,1350,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2601,Liverpool v Bournemouth,Daniels Charlie,Bournemouth,,,Block,Right foot,,,,,,3523,1155,0,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,-1
1,2015/08/17,20:00:00.000000,2602.6,Liverpool v Bournemouth,Coutinho Philippe,Liverpool,,,Shot not on target,Left foot,,,,,,3667,234,0,5050,445,115,False,False,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2602.72,Liverpool v Bournemouth,Coutinho Philippe,Liverpool,,,Chance,,,,,,,,,,,,,False,,OpenPlay,2542.6,2603.4,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2603.4,Liverpool v Bournemouth,,,,,Out for goal kick,,,,,,,5050,-600,0,,,,False,,,,,,,False,,,,,,,1,0,0,0,
1,2015/08/17,20:00:00.000000,2640,Liverpool v Bournemouth,Boruc Artur,Bournemouth,,,Pass,Right foot,,,,,,4623,-22,0,,,,False,,OpenPlay,2640,2718.1,,Goal kick,False,,,,,,,1,0,0,0,-1
1,2015/08/17,20:00:00.000000,2643.6,Liverpool v Bournemouth,King Joshua,Bournemouth,Lovren Dejan,Liverpool,Pass,Header,Jumping,Air 50 / 50,N,,King Joshua,-1558,-1105,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,-1
1,2015/08/17,20:00:00.000000,2646.2,Liverpool v Bournemouth,Gomez Joe,Liverpool,,,Clearance,Right foot,,,,,,-3085,-2014,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2649.1,Liverpool v Bournemouth,Lallana Adam,Liverpool,,,Clearance,Header,Jumping,,,,,-962,-2337,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2651,Liverpool v Bournemouth,Surman Andrew,Bournemouth,,,Reception,Chest,,,,,,-300,-1979,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,-1
1,2015/08/17,20:00:00.000000,2651.8,Liverpool v Bournemouth,Surman Andrew,Bournemouth,,,Running with ball,Right foot,,,,,,-310,-2173,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,-1
1,2015/08/17,20:00:00.000000,2652.4,Liverpool v Bournemouth,Surman Andrew,Bournemouth,Lallana Adam,Liverpool,Running with ball,Right foot,,One v One,N,Surman Andrew,,-281,-2330,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,Attempt keep possession,1,0,0,0,-1
1,2015/08/17,20:00:00.000000,2652.5,Liverpool v Bournemouth,Lallana Adam,Liverpool,Surman Andrew,Bournemouth,Clearance uncontrolled,Right foot,,Tackle,N,Lallana Adam,Surman Andrew,-274,-2353,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2653.6,Liverpool v Bournemouth,Surman Andrew,Bournemouth,Lallana Adam,Liverpool,Clearance uncontrolled,Right foot,,Ground 50 / 50,N,,Lallana Adam,-1,-2378,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,-1
1,2015/08/17,20:00:00.000000,2654.9,Liverpool v Bournemouth,O'Kane Eunan,Bournemouth,,,Pass,Right foot,,,,,,379,-1702,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,-1
1,2015/08/17,20:00:00.000000,2655.9,Liverpool v Bournemouth,Elphick Tommy,Bournemouth,,,Pass,Right foot,,,,,,1473,-1810,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,-1
1,2015/08/17,20:00:00.000000,2656.4,Liverpool v Bournemouth,Lallana Adam,Liverpool,,,Reception,Right foot,,,,,,705,-2152,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2657,Liverpool v Bournemouth,Lallana Adam,Liverpool,,,Running with ball,Right foot,,,,,,885,-2175,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2658,Liverpool v Bournemouth,Lallana Adam,Liverpool,,,Pass,Right foot,,,,,,1376,-2020,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2660.7,Liverpool v Bournemouth,Elphick Tommy,Bournemouth,,,Reception,Right foot,,,,,,3924,-2243,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,-1
1,2015/08/17,20:00:00.000000,2663.2,Liverpool v Bournemouth,Benteke Christian,Liverpool,Elphick Tommy,Bournemouth,Clearance uncontrolled,Right foot,,Tackle,N,Benteke Christian,Elphick Tommy,4850,-3064,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2664.9,Liverpool v Bournemouth,Francis Simon,Bournemouth,Benteke Christian,Liverpool,Reception,Right foot,,Ground 50 / 50,N,,Benteke Christian,4673,-2660,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,-1
1,2015/08/17,20:00:00.000000,2665.8,Liverpool v Bournemouth,Francis Simon,Bournemouth,Benteke Christian,Liverpool,Pass,Right foot,,Tackle,N,Benteke Christian,Francis Simon,4720,-2528,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,-1
1,2015/08/17,20:00:00.000000,2667.1,Liverpool v Bournemouth,O'Kane Eunan,Bournemouth,,,Clearance,Right foot,,,,,,3683,-1715,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,-1
1,2015/08/17,20:00:00.000000,2668.1,Liverpool v Bournemouth,Henderson Jordan,Liverpool,,,Pass,Right foot,,,,,,1938,-1849,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2671,Liverpool v Bournemouth,Gomez Joe,Liverpool,King Joshua,Bournemouth,Pass,Right foot,,Ground 50 / 50,N,,King Joshua,-172,-2740,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2673.5,Liverpool v Bournemouth,Mignolet Simon,Liverpool,,,Reception,Right foot,,,,,,-2991,-1315,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2674.9,Liverpool v Bournemouth,Mignolet Simon,Liverpool,,,Pass,Right foot,,,,,,-2684,-907,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2676.3,Liverpool v Bournemouth,Skrtel Martin,Liverpool,,,Reception,Right foot,,,,,,-1958,1062,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2677,Liverpool v Bournemouth,Skrtel Martin,Liverpool,,,Running with ball,Right foot,,,,,,-1781,1159,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2679,Liverpool v Bournemouth,Skrtel Martin,Liverpool,,,Pass,Right foot,,,,,,-1259,1604,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2680,Liverpool v Bournemouth,Milner James,Liverpool,,,Reception,Right foot,,,,,,-396,2222,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2681.2,Liverpool v Bournemouth,Milner James,Liverpool,,,Running with ball,Right foot,,,,,,-180,2320,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2681.8,Liverpool v Bournemouth,Milner James,Liverpool,,,Pass,Right foot,,,,,,-57,2312,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2682.9,Liverpool v Bournemouth,Skrtel Martin,Liverpool,,,Reception,Right foot,,,,,,-1206,1571,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2684.3,Liverpool v Bournemouth,Skrtel Martin,Liverpool,,,Pass,Right foot,,,,,,-1038,1299,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2685.8,Liverpool v Bournemouth,Lovren Dejan,Liverpool,,,Reception,Right foot,,,,,,-1043,-668,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2687.9,Liverpool v Bournemouth,Lovren Dejan,Liverpool,,,Pass,Right foot,,,,,,-822,-1140,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2689.3,Liverpool v Bournemouth,Gomez Joe,Liverpool,,,Reception,Right foot,,,,,,-696,-2653,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2689.7,Liverpool v Bournemouth,Gomez Joe,Liverpool,,,Running with ball,Right foot,,,,,,-558,-2693,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2690.7,Liverpool v Bournemouth,Gomez Joe,Liverpool,,,Running with ball,Right foot,,,,,,-420,-2673,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2691.1,Liverpool v Bournemouth,Gomez Joe,Liverpool,,,Running with ball,Right foot,,,,,,-178,-2689,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2692.2,Liverpool v Bournemouth,Gomez Joe,Liverpool,,,Running with ball,Right foot,,,,,,294,-2869,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2693,Liverpool v Bournemouth,Gomez Joe,Liverpool,,,Running with ball,Right foot,,,,,,260,-3010,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2694.4,Liverpool v Bournemouth,Gomez Joe,Liverpool,,,Pass,Right foot,,,,,,-277,-2973,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2696.8,Liverpool v Bournemouth,Lovren Dejan,Liverpool,,,Pass,Right foot,,,,,,-2767,-1871,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2697.8,Liverpool v Bournemouth,Henderson Jordan,Liverpool,,,Reception,Right foot,,,,,,-2834,-232,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2699.6,Liverpool v Bournemouth,Henderson Jordan,Liverpool,,,Pass,Right foot,,,,,,-2764,250,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2702.2,Liverpool v Bournemouth,Clyne Nathaniel,Liverpool,,,Reception,Right foot,,,,,,-45,3138,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2702.8,Liverpool v Bournemouth,Clyne Nathaniel,Liverpool,Gradel Max-Alain,Bournemouth,Running with ball,Right foot,,One v One,N,Clyne Nathaniel,Clyne Nathaniel,-229,3126,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,Successful,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2704.2,Liverpool v Bournemouth,Clyne Nathaniel,Liverpool,,,Pass,Right foot,,,,,,-721,3042,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2705.2,Liverpool v Bournemouth,Skrtel Martin,Liverpool,,,Reception,Right foot,,,,,,-1918,2829,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2707.2,Liverpool v Bournemouth,Skrtel Martin,Liverpool,,,Running with ball,Right foot,,,,,,-1711,2725,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2708.4,Liverpool v Bournemouth,Skrtel Martin,Liverpool,,,Pass,Right foot,,,,,,-1728,2628,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2709.5,Liverpool v Bournemouth,Henderson Jordan,Liverpool,,,Reception,Right foot,,,,,,-1246,1400,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2710.4,Liverpool v Bournemouth,Henderson Jordan,Liverpool,,,Pass,Right foot,,,,,,-1196,1491,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2715.4,Liverpool v Bournemouth,Clyne Nathaniel,Liverpool,,,Reception,Right foot,,,,,,4087,3074,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2716.1,Liverpool v Bournemouth,Daniels Charlie,Bournemouth,,,Clearance,Right foot,,,,,,4446,2992,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,-1
1,2015/08/17,20:00:00.000000,2716.2,Liverpool v Bournemouth,Clyne Nathaniel,Liverpool,,,Block,Right foot,,,,,,4412,3159,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2718.1,Liverpool v Bournemouth,Clyne Nathaniel,Liverpool,Daniels Charlie,Bournemouth,Foul - Direct free-kick,,,,,,,4907,3111,0,,,,False,,OpenPlay,2640,2718.1,,,False,,,,,,,1,0,0,0,1
1,2015/08/17,20:00:00.000000,2757.6,Liverpool v Bournemouth,Boruc Artur,Bournemouth,,,Pass,Right foot,,,,,,4726,2587,0,,,,False,,OpenPlay,2757.6,2761.16,,Direct free-kick,False,,,,,,,1,0,0,0,-1
1,2015/08/17,20:00:00.000000,2761.1,Liverpool v Bournemouth,Wilson Callum,Bournemouth,Henderson Jordan,Liverpool,Pass,Header,Jumping,Air 50 / 50,N,,Wilson Callum,-539,1555,0,,,,False,,OpenPlay,2757.6,2761.16,,,False,,,,,,,1,0,0,0,-1
1,2015/08/17,20:00:00.000000,2761.16,Liverpool v Bournemouth,,,,,Interruption,,,,,,,0,0,0,,,,False,,,,,,,False,,,,,,,1,0,0,0,
1,2015/08/17,20:00:00.000000,2761.4,Liverpool v Bournemouth,,,,,End of Half,,,,,,,,,,,,,,,,,,,,False,,,,,,,1,0,0,0,
2,2015/08/17,20:00:00.000000,0,Liverpool v Bournemouth,,,,,HalfTime Start,,,,,,,,,,,,,False,,,,,,,False,,,,,,,1,0,0,0,
2,2015/08/17,20:00:00.000000,0.1,Liverpool v Bournemouth,King Joshua,Bournemouth,,,Pass,Right foot,,,,,,-43,181,0,,,,False,,OpenPlay,0.1,37.1,,,False,,,,,,,1,0,0,0,1
2,2015/08/17,20:00:00.000000,0.3,Liverpool v Bournemouth,Wilson Callum,Bournemouth,,,Pass,Right foot,,,,,,-38,13,0,,,,False,,OpenPlay,0.1,37.1,,,False,,,,,,,1,0,0,0,1
2,2015/08/17,20:00:00.000000,2.6,Liverpool v Bournemouth,Surman Andrew,Bournemouth,,,Pass,Right foot,,,,,,-1414,-153,0,,,,False,,OpenPlay,0.1,37.1,,,False,,,,,,,1,0,0,0,1
2,2015/08/17,20:00:00.000000,4.2,Liverpool v Bournemouth,Cook Steve,Bournemouth,,,Reception,Right foot,,,,,,-2717,-972,0,,,,False,,OpenPlay,0.1,37.1,,,False,,,,,,,1,0,0,0,1
2,2015/08/17,20:00:00.000000,4.8,Liverpool v Bournemouth,Cook Steve,Bournemouth,,,Pass,Right foot,,,,,,-2790,-1074,0,,,,False,,OpenPlay,0.1,37.1,,,False,,,,,,,1,0,0,0,1
2,2015/08/17,20:00:00.000000,6,Liverpool v Bournemouth,Surman Andrew,Bournemouth,,,Pass,Right foot,,,,,,-1841,-658,0,,,,False,,OpenPlay,0.1,37.1,,,False,,,,,,,1,0,0,0,1
2,2015/08/17,20:00:00.000000,7.1,Liverpool v Bournemouth,Cook Steve,Bournemouth,,,Reception,Right foot,,,,,,-2937,-1565,0,,,,False,,OpenPlay,0.1,37.1,,,False,,,,,,,1,0,0,0,1
2,2015/08/17,20:00:00.000000,8.6,Liverpool v Bournemouth,Cook Steve,Bournemouth,,,Pass,Right foot,,,,,,-2836,-1697,0,,,,False,,OpenPlay,0.1,37.1,,,False,,,,,,,1,0,0,0,1
2,2015/08/17,20:00:00.000000,9.3,Liverpool v Bournemouth,Coutinho Philippe,Liverpool,,,Reception,Right foot,,,,,,-1446,-1891,0,,,,False,,OpenPlay,0.1,37.1,,,False,,,,,,,1,0,0,0,-1
2,2015/08/17,20:00:00.000000,10.1,Liverpool v Bournemouth,Coutinho Philippe,Liverpool,,,Running with ball,Right foot,,,,,,-1487,-1722,0,,,,False,,OpenPlay,0.1,37.1,,,False,,,,,,,1,0,0,0,-1
