IdPeriod,MatchDate,MatchTime,Time,Match,Player1name,Player1team,LocationX,LocationY,AttackingDirection
2,2015/08/17,20:00:00.000000,2137.6,Liverpool v Bournemouth,Smith Adam,Bournemouth,620,660,1
2,2015/08/17,20:00:00.000000,2137.7,Liverpool v Bournemouth,Smith Adam,Bournemouth,630,660,1
2,2015/08/17,20:00:00.000000,2137.8,Liverpool v Bournemouth,Smith Adam,Bournemouth,640,670,1
2,2015/08/17,20:00:00.000000,2137.9,Liverpool v Bournemouth,Smith Adam,Bournemouth,640,670,1
2,2015/08/17,20:00:00.000000,2138,Liverpool v Bournemouth,Smith Adam,Bournemouth,650,670,1
2,2015/08/17,20:00:00.000000,2138.1,Liverpool v Bournemouth,Smith Adam,Bournemouth,660,680,1
2,2015/08/17,20:00:00.000000,2138.2,Liverpool v Bournemouth,Smith Adam,Bournemouth,660,680,1
2,2015/08/17,20:00:00.000000,2138.3,Liverpool v Bournemouth,Smith Adam,Bournemouth,670,680,1
2,2015/08/17,20:00:00.000000,2138.4,Liverpool v Bournemouth,Smith Adam,Bournemouth,680,690,1
2,2015/08/17,20:00:00.000000,2138.5,Liverpool v Bournemouth,Smith Adam,Bournemouth,680,690,1
2,2015/08/17,20:00:00.000000,2138.6,Liverpool v Bournemouth,Smith Adam,Bournemouth,690,690,1
2,2015/08/17,20:00:00.000000,2138.7,Liverpool v Bournemouth,Smith Adam,Bournemouth,690,700,1
2,2015/08/17,20:00:00.000000,2138.8,Liverpool v Bournemouth,Smith Adam,Bournemouth,700,700,1
2,2015/08/17,20:00:00.000000,2138.9,Liverpool v Bournemouth,Smith Adam,Bournemouth,700,700,1
2,2015/08/17,20:00:00.000000,2139,Liverpool v Bournemouth,Smith Adam,Bournemouth,710,700,1
2,2015/08/17,20:00:00.000000,2139.1,Liverpool v Bournemouth,Smith Adam,Bournemouth,710,710,1
2,2015/08/17,20:00:00.000000,2139.2,Liverpool v Bournemouth,Smith Adam,Bournemouth,720,710,1
2,2015/08/17,20:00:00.000000,2139.3,Liverpool v Bournemouth,Smith Adam,Bournemouth,720,710,1
2,2015/08/17,20:00:00.000000,2139.4,Liverpool v Bournemouth,Smith Adam,Bournemouth,720,710,1
2,2015/08/17,20:00:00.000000,2139.5,Liverpool v Bournemouth,Smith Adam,Bournemouth,730,710,1
2,2015/08/17,20:00:00.000000,2139.6,Liverpool v Bournemouth,Smith Adam,Bournemouth,730,710,1
2,2015/08/17,20:00:00.000000,2139.7,Liverpool v Bournemouth,Smith Adam,Bournemouth,730,710,1
2,2015/08/17,20:00:00.000000,2139.8,Liverpool v Bournemouth,Smith Adam,Bournemouth,730,710,1
2,2015/08/17,20:00:00.000000,2139.9,Liverpool v Bournemouth,Smith Adam,Bournemouth,730,700,1
2,2015/08/17,20:00:00.000000,2140,Liverpool v Bournemouth,Smith Adam,Bournemouth,730,700,1
2,2015/08/17,20:00:00.000000,2140.1,Liverpool v Bournemouth,Smith Adam,Bournemouth,730,700,1
2,2015/08/17,20:00:00.000000,2140.2,Liverpool v Bournemouth,Smith Adam,Bournemouth,730,700,1
2,2015/08/17,20:00:00.000000,2140.3,Liverpool v Bournemouth,Smith Adam,Bournemouth,730,690,1
2,2015/08/17,20:00:00.000000,2140.4,Liverpool v Bournemouth,Smith Adam,Bournemouth,730,690,1
2,2015/08/17,20:00:00.000000,2140.5,Liverpool v Bournemouth,Smith Adam,Bournemouth,730,690,1
2,2015/08/17,20:00:00.000000,2140.6,Liverpool v Bournemouth,Smith Adam,Bournemouth,730,690,1
2,2015/08/17,20:00:00.000000,2140.7,Liverpool v Bournemouth,Smith Adam,Bournemouth,720,680,1
2,2015/08/17,20:00:00.000000,2140.8,Liverpool v Bournemouth,Smith Adam,Bournemouth,720,680,1
2,2015/08/17,20:00:00.000000,2140.9,Liverpool v Bournemouth,Smith Adam,Bournemouth,720,680,1
2,2015/08/17,20:00:00.000000,2141,Liverpool v Bournemouth,Smith Adam,Bournemouth,710,670,1
